numpurch,age,totdol,female,adB,res,validation
13.0,36,172.03,0,1,0,1
14.0,28,186.25,0,1,0,0
92.0,24,190.38,1,0,0,1
15.0,29,255.99,1,1,0,0
40.0,34,347.09,0,1,0,1
61.0,35,508.47,0,1,0,0
85.0,28,104.73,0,1,1,1
40.0,28,383.69,1,1,0,0
57.0,25,142.13,0,1,0,1
59.0,31,245.47,0,0,0,0
87.0,25,140.14,0,0,1,1
15.0,25,194.16,0,1,0,0
8.0,38,259.9,0,0,0,1
82.0,27,272.22,1,1,0,0
12.0,27,225.5,0,1,0,1
9.0,25,113.6,1,0,0,0
40.0,30,224.83,0,0,0,1
50.0,39,519.8,1,1,0,0
6.0,23,274.98,0,1,0,1
7.0,34,429.96,1,0,0,0
14.0,39,355.73,1,1,0,1
96.0,29,308.26,1,1,0,0
14.0,26,153.43,1,0,0,1
96.0,28,176.37,1,0,0,0
11.0,25,227.03,0,0,0,1
38.0,23,140.28,1,1,0,0
96.0,31,137.75,0,0,1,1
58.0,31,153.34,1,1,0,0
18.0,31,151.92,1,1,0,1
93.0,21,254.66,0,1,1,0
56.0,31,157.25,1,1,0,1
79.0,34,421.02,0,1,0,0
10.0,32,208.23,0,1,0,1
65.0,32,253.69,1,1,0,0
8.0,27,169.76,0,1,0,1
52.0,26,347.35,0,0,0,0
37.0,32,128.08,1,1,0,1
10.0,24,192.08,1,1,0,0
46.0,32,246.45,1,0,0,1
8.0,30,193.22,1,1,0,0
51.0,28,153.07,0,0,0,1
7.0,32,227.69,0,0,0,0
92.0,30,126.99,1,0,1,1
9.0,32,371.04,0,0,0,0
90.0,27,442.39,0,1,0,1
103.0,21,280.49,0,1,0,0
42.0,36,357.6,1,1,0,1
55.0,30,155.81,1,1,0,0
97.0,31,104.27,1,0,0,1
10.0,26,375.05,0,0,0,0
72.0,27,181.45,0,0,0,1
86.0,37,240.56,1,0,1,0
44.0,29,237.45,0,0,0,1
45.0,28,214.16,1,1,0,0
11.0,32,316.92,1,1,0,1
16.0,31,267.19,1,1,0,0
106.0,29,240.94,1,1,0,1
44.0,31,403.73,0,0,0,0
39.0,31,188.74,1,0,0,1
12.0,26,128.97,0,1,0,0
56.0,35,203.76,0,1,0,1
79.0,31,227.49,0,0,0,0
104.0,35,544.33,0,1,0,1
7.0,35,515.63,0,1,0,0
8.0,28,160.54,0,1,0,1
98.0,25,260.33,0,1,0,0
49.0,27,165.36,1,1,0,1
50.0,32,175.39,1,0,0,0
16.0,32,164.95,0,1,0,1
11.0,35,125.06,0,1,0,0
54.0,23,273.54,0,0,0,1
14.0,30,156.03,1,0,0,0
98.0,34,152.22,1,1,0,1
8.0,26,253.26,1,0,0,0
85.0,33,426.06,1,1,0,1
90.0,35,376.68,0,0,0,0
103.0,28,295.69,1,0,0,1
44.0,40,234.68,0,1,0,0
101.0,22,108.76,0,0,0,1
43.0,30,888.42,1,1,0,0
53.0,29,176.74,1,0,0,1
91.0,32,140.65,1,0,0,0
87.0,34,213.9,1,1,0,1
7.0,27,129.0,0,0,0,0
11.0,27,129.3,1,0,0,1
86.0,31,326.6,0,1,0,0
53.0,25,103.68,0,0,1,1
97.0,25,202.7,0,1,0,0
45.0,35,229.12,1,1,0,1
78.0,32,248.76,0,0,0,0
86.0,26,212.13,1,0,0,1
53.0,33,104.12,0,1,0,0
42.0,38,277.1,0,0,0,1
9.0,30,299.11,0,1,0,0
46.0,33,191.9,1,0,0,1
94.0,27,149.17,1,0,0,0
89.0,32,360.4,0,0,0,1
11.0,31,333.84,0,0,0,0
6.0,33,133.31,0,0,0,1
62.0,25,328.19,1,1,0,0
10.0,44,174.57,0,0,0,1
47.0,39,240.21,0,0,0,0
13.0,30,253.02,1,0,0,1
14.0,35,464.53,1,0,0,0
56.0,35,175.42,0,1,0,1
96.0,28,193.87,1,1,0,0
49.0,32,129.86,0,1,0,1
47.0,25,432.7,1,0,0,0
7.0,31,295.18,0,1,0,1
52.0,27,131.38,0,0,0,0
93.0,36,146.65,1,1,0,1
46.0,25,242.77,1,1,0,0
58.0,36,222.74,0,0,0,1
94.0,25,139.07,0,0,0,0
50.0,34,176.7,0,1,0,1
15.0,26,243.81,1,1,0,0
47.0,29,146.91,0,0,0,1
52.0,39,389.93,0,1,0,0
52.0,37,394.89,0,0,0,1
76.0,30,249.74,1,1,0,0
16.0,36,289.53,0,0,0,1
10.0,35,172.06,0,1,0,0
84.0,23,155.09,1,0,0,1
96.0,28,126.6,1,0,0,0
49.0,30,212.42,1,1,0,1
12.0,32,160.72,0,0,0,0
40.0,28,241.6,0,0,0,1
63.0,24,122.06,0,0,0,0
79.0,28,113.58,0,1,0,1
76.0,24,223.06,0,0,0,0
11.0,22,247.54,0,0,0,1
48.0,30,167.82,1,0,0,0
60.0,25,145.99,1,1,0,1
94.0,32,516.17,1,0,0,0
94.0,39,170.39,0,0,0,1
81.0,34,335.51,0,0,0,0
8.0,31,267.54,0,0,0,1
83.0,26,413.88,0,0,0,0
49.0,23,401.49,0,1,0,1
106.0,39,152.8,0,1,0,0
87.0,31,485.73,0,0,0,1
40.0,40,210.07,1,0,0,0
48.0,42,322.61,0,1,0,1
56.0,29,311.51,0,0,0,0
8.0,32,254.19,1,0,0,1
5.0,36,252.04,0,1,0,0
106.0,37,270.9,0,1,1,1
6.0,29,194.01,0,0,0,0
10.0,27,145.3,0,0,0,1
56.0,38,216.01,0,1,0,0
102.0,35,215.2,0,1,0,1
53.0,23,130.09,0,0,0,0
9.0,35,533.63,1,1,0,1
43.0,28,161.73,1,0,0,0
91.0,22,400.43,1,1,0,1
96.0,33,192.97,1,1,0,0
87.0,32,100.61,0,0,0,1
8.0,32,117.45,0,1,0,0
61.0,31,268.58,0,1,0,1
96.0,25,253.29,0,0,0,0
12.0,30,499.44,1,0,0,1
14.0,32,222.14,0,1,0,0
11.0,35,272.54,1,1,0,1
58.0,28,161.1,0,0,0,0
59.0,30,350.58,0,1,0,1
59.0,24,103.29,0,0,0,0
82.0,26,202.72,1,0,1,1
18.0,36,121.51,1,1,0,0
112.0,32,244.23,0,1,0,1
106.0,32,109.81,1,0,1,0
12.0,22,177.26,0,0,0,1
91.0,30,176.19,1,1,0,0
83.0,28,543.53,0,1,0,1
87.0,31,345.27,1,1,0,0
101.0,40,321.26,0,1,1,1
40.0,26,275.9,0,1,0,0
90.0,34,130.47,0,0,0,1
87.0,25,517.31,1,0,0,0
47.0,26,108.05,0,0,0,1
105.0,26,359.27,0,1,0,0
42.0,28,238.69,0,1,0,1
58.0,38,213.18,0,0,0,0
92.0,29,399.69,1,0,1,1
56.0,30,141.67,0,0,0,0
97.0,30,320.41,1,0,0,1
94.0,32,250.31,0,1,1,0
46.0,36,178.64,1,1,0,1
51.0,30,207.51,0,1,0,0
8.0,31,129.45,0,1,0,1
86.0,22,222.2,0,0,1,0
87.0,26,101.37,0,0,0,1
53.0,29,311.69,0,0,0,0
10.0,29,356.18,0,1,0,1
13.0,26,196.44,1,1,0,0
94.0,28,136.32,0,1,0,1
10.0,31,327.35,1,1,0,0
94.0,32,178.11,0,0,0,1
9.0,25,334.01,1,1,0,0
52.0,32,330.81,0,1,0,1
100.0,25,265.73,0,1,0,0
8.0,35,145.41,0,0,0,1
88.0,30,214.38,0,0,0,0
92.0,33,112.14,1,1,0,1
4.0,30,195.76,1,1,0,0
14.0,27,358.91,1,0,0,1
9.0,34,132.16,0,0,0,0
10.0,23,772.01,1,0,0,1
16.0,29,257.32,1,1,0,0
8.0,24,452.68,1,0,0,1
8.0,30,347.79,1,0,0,0
44.0,33,265.37,1,0,0,1
53.0,25,255.77,0,0,0,0
18.0,29,445.26,1,1,0,1
51.0,25,359.32,1,0,0,0
62.0,30,549.67,1,0,0,1
85.0,33,153.78,1,0,0,0
9.0,24,468.95,0,0,0,1
10.0,32,228.58,1,1,0,0
45.0,33,243.6,1,1,0,1
58.0,31,107.51,0,1,0,0
92.0,25,273.37,1,1,0,1
42.0,36,382.34,0,1,0,0
89.0,24,144.5,0,0,0,1
84.0,33,109.98,0,1,0,0
87.0,37,138.89,1,1,0,1
47.0,29,353.05,1,1,0,0
60.0,27,157.62,1,1,0,1
8.0,29,113.83,1,0,0,0
5.0,24,148.68,1,0,0,1
108.0,36,424.61,0,0,1,0
10.0,40,509.88,1,0,0,1
93.0,38,276.89,0,1,0,0
91.0,31,149.37,0,1,0,1
80.0,27,242.4,0,1,0,0
11.0,26,571.37,1,1,0,1
47.0,35,244.79,0,0,0,0
39.0,28,230.45,0,1,0,1
47.0,27,248.96,0,0,0,0
52.0,38,323.87,1,1,0,1
107.0,30,128.02,1,1,0,0
14.0,32,113.86,0,0,0,1
82.0,29,357.84,0,1,0,0
79.0,26,120.99,0,1,1,1
16.0,33,436.03,1,1,0,0
9.0,28,125.66,0,0,0,1
96.0,31,279.23,0,1,1,0
102.0,34,155.45,0,0,1,1
41.0,32,157.23,0,0,0,0
59.0,39,447.84,0,1,0,1
9.0,26,410.65,0,0,0,0
50.0,30,232.76,0,0,0,1
9.0,38,104.21,1,0,0,0
10.0,34,454.71,0,0,0,1
49.0,30,214.28,1,0,0,0
9.0,32,171.09,1,1,0,1
94.0,24,174.8,0,1,0,0
47.0,26,330.42,0,0,0,1
53.0,34,172.49,0,0,0,0
61.0,25,113.44,1,0,0,1
94.0,29,221.94,0,0,0,0
53.0,25,316.58,0,1,0,1
9.0,27,163.28,1,0,0,0
50.0,39,380.65,0,1,0,1
5.0,30,387.27,0,0,0,0
60.0,32,300.15,0,1,0,1
42.0,26,190.91,1,0,0,0
15.0,31,196.76,1,0,0,1
98.0,33,102.06,0,1,0,0
108.0,35,412.62,0,1,1,1
103.0,36,202.43,0,0,1,0
87.0,31,166.2,1,0,0,1
52.0,24,135.02,1,1,0,0
44.0,26,208.68,0,1,0,1
42.0,36,205.17,0,0,0,0
80.0,30,323.78,1,1,0,1
12.0,38,241.6,1,1,0,0
88.0,32,174.23,1,1,0,1
33.0,33,125.41,0,1,0,0
96.0,31,126.99,0,0,0,1
101.0,35,108.28,1,0,0,0
47.0,35,197.6,1,0,0,1
12.0,28,202.24,1,1,0,0
4.0,32,383.2,1,1,0,1
90.0,34,372.58,0,1,0,0
46.0,33,138.96,0,1,0,1
100.0,26,372.93,0,1,0,0
96.0,27,268.28,0,1,0,1
10.0,26,133.25,0,0,0,0
14.0,27,163.23,1,0,0,1
15.0,28,104.38,1,1,0,0
53.0,34,175.39,1,1,0,1
36.0,26,472.4,0,1,0,0
59.0,34,162.96,0,1,0,1
60.0,26,193.24,0,0,0,0
8.0,31,311.65,0,0,0,1
9.0,34,244.88,1,0,0,0
95.0,23,225.83,1,1,0,1
11.0,36,561.02,0,0,0,0
46.0,31,238.62,0,0,0,1
43.0,30,308.18,1,1,0,0
58.0,25,128.04,1,0,0,1
42.0,32,338.47,1,1,0,0
44.0,35,130.56,1,0,0,1
42.0,31,254.56,1,1,0,0
61.0,34,163.99,1,0,0,1
51.0,25,240.34,0,1,0,0
7.0,31,218.3,1,1,0,1
41.0,25,407.65,0,0,0,0
95.0,30,336.33,1,1,0,1
10.0,30,302.8,1,1,0,0
13.0,31,256.58,1,1,0,1
94.0,34,106.72,0,0,1,0
42.0,31,162.88,0,0,0,1
9.0,35,173.58,0,0,0,0
88.0,34,211.23,0,0,0,1
49.0,29,259.26,0,0,0,0
98.0,36,371.97,0,1,0,1
8.0,25,497.11,1,0,0,0
53.0,30,360.43,0,0,0,1
44.0,27,438.16,1,1,0,0
83.0,27,192.28,1,1,0,1
10.0,27,637.75,1,1,0,0
50.0,26,319.24,0,0,0,1
94.0,25,140.12,1,0,0,0
109.0,24,331.49,1,0,1,1
43.0,28,250.68,1,0,0,0
55.0,34,304.09,1,0,0,1
45.0,38,163.79,1,0,0,0
6.0,27,183.52,1,1,0,1
89.0,38,214.84,1,0,0,0
4.0,26,306.12,0,0,0,1
12.0,29,215.44,0,0,0,0
88.0,42,169.47,1,1,0,1
87.0,31,156.63,1,1,0,0
84.0,25,135.93,1,0,0,1
5.0,20,115.51,1,1,0,0
57.0,33,370.4,0,1,0,1
7.0,28,228.54,1,1,0,0
95.0,38,250.65,0,0,1,1
86.0,29,108.13,1,1,0,0
76.0,27,101.76,1,0,0,1
8.0,27,162.22,0,0,0,0
96.0,30,205.61,0,0,0,1
50.0,31,240.62,0,0,0,0
57.0,28,101.96,0,0,0,1
54.0,29,248.87,0,1,0,0
55.0,24,292.14,0,1,0,1
13.0,29,254.97,1,0,0,0
6.0,24,306.62,0,0,0,1
94.0,30,143.25,0,0,0,0
54.0,29,207.58,0,0,0,1
15.0,33,419.29,1,0,0,0
91.0,29,162.68,0,1,1,1
8.0,24,359.86,0,0,0,0
48.0,38,329.19,0,0,0,1
46.0,32,353.8,1,1,0,0
51.0,29,151.81,1,0,1,1
5.0,30,305.63,1,1,0,0
7.0,34,153.04,0,0,0,1
5.0,30,152.74,1,1,0,0
12.0,36,179.52,0,0,0,1
56.0,20,381.43,1,1,0,0
93.0,31,164.37,0,0,1,1
4.0,28,182.21,1,1,0,0
82.0,30,176.38,0,0,0,1
84.0,32,116.17,1,0,1,0
6.0,26,122.02,0,1,0,1
89.0,35,273.82,0,0,0,0
42.0,28,179.6,0,1,0,1
10.0,34,382.65,0,1,0,0
62.0,33,470.71,1,1,0,1
11.0,26,330.34,0,0,0,0
13.0,24,229.88,1,0,0,1
9.0,32,346.47,0,1,0,0
93.0,26,238.81,1,1,0,1
33.0,33,313.44,1,1,0,0
81.0,24,225.44,1,1,0,1
64.0,31,263.2,1,1,0,0
48.0,30,346.11,1,0,0,1
10.0,35,375.54,0,1,0,0
91.0,25,134.2,0,0,0,1
102.0,36,209.99,0,1,1,0
10.0,37,329.4,0,0,0,1
8.0,22,289.09,1,0,0,0
98.0,34,336.43,0,0,0,1
8.0,34,590.57,1,1,0,0
13.0,27,101.58,0,1,0,1
55.0,28,279.63,0,1,0,0
52.0,31,171.12,1,1,0,1
49.0,31,311.65,0,1,0,0
101.0,24,177.89,0,1,1,1
82.0,31,251.36,1,0,0,0
7.0,29,113.06,1,1,0,1
94.0,26,326.32,0,0,0,0
38.0,35,226.53,0,1,0,1
61.0,34,211.99,0,0,0,0
84.0,30,145.47,0,1,1,1
98.0,32,222.6,1,1,1,0
53.0,33,103.72,0,0,0,1
89.0,32,282.2,1,1,0,0
90.0,26,253.52,1,1,0,1
5.0,30,205.4,0,1,0,0
90.0,31,119.97,0,1,1,1
117.0,30,526.24,1,0,0,0
33.0,33,260.27,1,0,0,1
95.0,31,166.0,0,0,1,0
49.0,31,267.67,1,0,0,1
59.0,30,233.02,0,0,0,0
40.0,32,435.82,0,0,0,1
53.0,27,168.95,0,0,0,0
51.0,20,166.6,1,0,0,1
10.0,37,105.75,1,1,0,0
14.0,30,213.53,1,1,0,1
49.0,27,189.78,1,0,0,0
9.0,30,305.45,1,1,0,1
5.0,28,127.76,0,0,0,0
13.0,36,153.45,0,0,0,1
54.0,27,341.18,0,1,0,0
11.0,26,165.08,1,1,0,1
14.0,28,205.8,1,0,0,0
40.0,33,240.46,1,1,0,1
10.0,27,196.02,1,1,0,0
8.0,33,261.08,0,1,0,1
98.0,28,195.91,1,0,0,0
45.0,39,189.5,0,1,0,1
55.0,28,417.99,1,0,0,0
7.0,35,193.32,0,1,0,1
113.0,25,127.75,1,1,0,0
84.0,27,126.67,1,1,0,1
7.0,23,324.33,1,1,0,0
46.0,32,334.07,0,0,0,1
11.0,17,155.44,1,1,0,0
54.0,33,248.7,1,1,0,1
42.0,30,463.37,0,1,0,0
7.0,28,215.34,1,0,0,1
79.0,29,404.84,1,0,0,0
41.0,28,319.81,0,0,0,1
78.0,29,373.06,1,0,0,0
113.0,41,250.22,1,1,1,1
44.0,29,246.2,0,0,0,0
49.0,23,317.45,0,1,0,1
10.0,23,413.51,0,0,0,0
46.0,35,393.96,0,0,0,1
96.0,31,171.27,1,0,1,0
85.0,29,397.28,0,1,0,1
41.0,19,148.61,0,1,0,0
6.0,29,258.1,0,1,0,1
9.0,35,258.27,1,0,0,0
49.0,24,362.36,0,1,0,1
50.0,22,333.88,0,0,0,0
40.0,25,251.69,0,1,0,1
66.0,26,165.14,0,0,0,0
19.0,28,353.05,0,0,0,1
14.0,38,239.28,1,0,0,0
12.0,33,429.5,0,1,0,1
67.0,26,167.94,0,1,0,0
48.0,44,212.97,1,1,0,1
51.0,31,239.59,0,0,0,0
41.0,33,111.03,0,1,0,1
70.0,36,417.38,0,0,0,0
59.0,32,339.23,0,0,0,1
47.0,29,472.0,0,0,0,0
103.0,30,529.26,0,0,1,1
53.0,25,266.94,0,1,0,0
59.0,30,408.38,0,0,0,1
17.0,23,141.23,0,0,0,0
67.0,25,314.73,1,1,0,1
40.0,27,126.9,0,1,0,0
8.0,27,158.53,1,1,0,1
54.0,35,105.47,1,1,0,0
101.0,34,145.35,1,0,0,1
49.0,27,150.62,1,0,0,0
48.0,28,288.03,0,0,0,1
53.0,32,188.18,1,1,0,0
7.0,31,397.72,1,0,0,1
9.0,23,129.03,0,0,0,0
8.0,40,343.82,1,0,0,1
51.0,31,169.0,0,0,0,0
48.0,35,159.91,0,1,0,1
10.0,36,348.52,1,1,0,0
44.0,33,158.99,1,1,0,1
97.0,28,191.92,0,1,0,0
91.0,31,228.56,1,0,0,1
43.0,28,206.26,0,0,0,0
53.0,36,113.63,1,1,0,1
56.0,29,150.64,0,0,0,0
104.0,22,238.36,0,0,0,1
10.0,33,160.09,1,1,0,0
9.0,26,100.91,0,1,0,1
85.0,33,187.85,1,1,0,0
37.0,28,147.93,0,1,0,1
5.0,31,427.14,0,1,0,0
42.0,27,270.08,1,1,0,1
90.0,33,616.18,0,1,1,0
4.0,28,516.56,0,0,0,1
95.0,36,318.78,0,1,1,0
84.0,33,296.93,1,1,0,1
52.0,25,201.71,1,0,0,0
80.0,28,338.28,0,0,1,1
13.0,34,136.2,1,0,0,0
12.0,30,233.84,0,0,0,1
55.0,30,298.6,0,0,0,0
50.0,39,550.15,0,1,0,1
89.0,25,136.77,0,0,0,0
89.0,26,428.37,0,1,1,1
9.0,34,181.88,0,1,0,0
55.0,38,226.39,1,0,0,1
90.0,33,102.46,0,1,0,0
44.0,31,335.24,0,1,0,1
49.0,32,188.72,0,0,0,0
97.0,34,154.66,1,1,0,1
52.0,31,191.37,0,1,0,0
59.0,26,128.57,0,1,0,1
48.0,33,188.29,1,1,0,0
12.0,31,182.29,1,0,0,1
16.0,30,334.0,1,1,0,0
73.0,31,132.24,1,1,0,1
10.0,31,208.79,1,1,0,0
10.0,26,156.81,0,0,0,1
117.0,23,106.87,0,1,1,0
96.0,30,253.06,1,0,0,1
100.0,29,115.97,1,1,0,0
40.0,30,624.32,1,0,0,1
112.0,27,509.86,1,0,0,0
43.0,27,177.02,1,0,0,1
94.0,29,113.76,0,1,0,0
55.0,31,440.11,0,0,0,1
10.0,30,315.09,0,1,0,0
49.0,38,248.64,0,1,0,1
10.0,32,326.63,1,1,0,0
42.0,33,473.19,1,1,0,1
92.0,32,333.93,0,0,0,0
51.0,22,255.06,0,0,0,1
41.0,30,417.25,0,0,0,0
64.0,34,167.04,0,0,0,1
94.0,27,417.27,1,0,0,0
5.0,23,313.8,0,1,0,1
94.0,30,243.4,1,1,0,0
84.0,43,138.05,1,0,0,1
82.0,35,262.56,0,0,0,0
11.0,19,399.36,1,1,0,1
81.0,26,372.98,1,0,0,0
14.0,26,448.98,1,1,0,1
6.0,25,492.52,0,0,0,0
50.0,29,400.05,1,0,0,1
39.0,27,183.19,0,1,0,0
37.0,28,331.92,0,1,0,1
73.0,25,210.79,0,1,0,0
46.0,29,257.17,1,1,0,1
51.0,22,318.75,0,0,0,0
60.0,37,371.19,1,0,0,1
109.0,30,175.3,0,1,1,0
108.0,41,206.14,1,0,0,1
13.0,28,409.27,0,1,0,0
44.0,29,263.9,1,0,0,1
56.0,34,232.89,0,0,0,0
91.0,33,326.4,1,0,1,1
101.0,23,252.72,1,0,1,0
10.0,27,135.96,1,0,0,1
98.0,28,268.73,0,0,0,0
11.0,35,114.77,0,1,0,1
9.0,20,227.85,0,0,0,0
44.0,27,371.3,1,1,0,1
10.0,29,478.47,0,0,0,0
88.0,36,318.18,0,0,0,1
58.0,22,102.11,1,1,0,0
89.0,30,277.89,0,0,0,1
49.0,34,228.14,1,0,0,0
10.0,29,122.31,0,0,0,1
14.0,29,353.41,1,1,0,0
75.0,23,254.82,1,0,0,1
76.0,25,427.25,1,1,0,0
85.0,27,368.35,1,1,0,1
11.0,20,111.34,0,0,0,0
90.0,26,231.86,0,0,0,1
63.0,32,101.82,0,0,0,0
12.0,22,199.19,1,1,0,1
6.0,38,407.75,0,0,0,0
10.0,27,128.05,0,1,0,1
11.0,30,230.66,0,1,0,0
62.0,24,141.17,1,0,0,1
92.0,26,153.57,0,0,0,0
90.0,33,179.34,1,0,0,1
84.0,34,153.78,0,1,0,0
14.0,29,198.4,0,0,0,1
57.0,30,224.47,0,0,0,0
90.0,34,101.54,0,0,0,1
4.0,42,268.14,1,1,0,0
49.0,34,201.52,0,0,0,1
89.0,25,116.03,1,1,1,0
38.0,30,208.79,1,0,0,1
11.0,32,372.79,1,1,0,0
15.0,29,164.2,1,1,0,1
101.0,22,359.48,1,1,0,0
44.0,37,403.68,1,1,0,1
100.0,37,136.47,0,1,0,0
41.0,30,230.06,1,0,0,1
89.0,30,144.83,1,0,0,0
84.0,28,244.88,1,1,0,1
9.0,35,120.39,0,1,0,0
109.0,31,169.85,1,0,0,1
6.0,25,262.42,0,0,0,0
97.0,30,313.78,0,1,0,1
9.0,24,353.96,1,1,0,0
55.0,26,281.05,0,0,0,1
61.0,24,207.06,0,0,0,0
86.0,27,136.77,1,1,0,1
99.0,37,127.57,0,0,0,0
16.0,25,107.96,0,1,0,1
72.0,33,387.68,1,0,0,0
58.0,22,312.03,1,0,0,1
78.0,29,288.32,1,0,0,0
9.0,23,281.88,0,1,0,1
93.0,29,309.59,0,1,1,0
49.0,31,192.93,1,1,0,1
13.0,31,147.85,0,1,0,0
70.0,30,151.04,1,1,0,1
56.0,29,103.93,0,0,0,0
52.0,30,437.75,0,1,0,1
48.0,32,105.66,1,0,0,0
48.0,31,183.24,0,0,0,1
57.0,29,237.83,1,0,0,0
92.0,31,244.11,0,0,0,1
77.0,31,380.78,0,1,1,0
5.0,31,347.17,0,1,0,1
93.0,31,106.65,0,0,1,0
12.0,34,298.07,0,0,0,1
48.0,27,575.68,1,0,0,0
71.0,38,252.91,0,1,0,1
49.0,30,358.17,1,1,0,0
8.0,28,377.13,1,0,0,1
11.0,39,293.99,0,0,0,0
97.0,33,177.73,0,0,0,1
11.0,30,280.18,1,1,0,0
82.0,30,105.18,0,0,0,1
50.0,37,175.22,1,0,0,0
51.0,25,212.89,1,1,0,1
45.0,25,374.97,1,0,0,0
8.0,25,224.75,1,0,0,1
69.0,24,146.89,0,0,0,0
45.0,25,342.83,0,1,0,1
11.0,35,105.11,1,1,0,0
14.0,33,266.89,0,1,0,1
11.0,34,191.33,1,0,0,0
10.0,32,140.47,0,1,0,1
95.0,29,242.42,0,0,0,0
16.0,32,244.68,0,1,0,1
49.0,30,151.35,0,0,0,0
9.0,33,109.28,0,0,0,1
14.0,23,163.79,0,0,0,0
48.0,25,285.14,0,0,0,1
5.0,31,114.76,1,1,0,0
40.0,22,195.56,1,1,0,1
47.0,31,232.17,1,0,0,0
11.0,27,225.08,0,0,0,1
38.0,29,159.86,1,0,0,0
14.0,35,140.7,1,1,0,1
93.0,35,251.07,1,1,0,0
17.0,32,344.52,0,1,0,1
13.0,27,474.77,1,0,0,0
50.0,37,171.97,0,0,0,1
98.0,24,121.0,0,0,0,0
45.0,26,291.58,1,1,0,1
86.0,25,177.27,0,1,1,0
60.0,28,423.19,1,0,0,1
81.0,27,118.08,1,1,0,0
96.0,24,140.36,0,1,0,1
53.0,35,213.71,1,1,0,0
92.0,30,332.59,1,0,0,1
55.0,21,463.01,1,0,0,0
92.0,23,171.06,1,0,1,1
6.0,29,305.62,0,0,0,0
10.0,41,139.52,0,1,0,1
42.0,39,279.4,0,1,0,0
8.0,31,233.4,0,1,0,1
50.0,27,194.81,1,1,0,0
86.0,29,152.92,1,0,0,1
98.0,41,294.52,1,1,1,0
48.0,30,199.54,0,1,0,1
13.0,27,261.04,0,1,0,0
14.0,32,289.49,0,1,0,1
8.0,28,119.76,0,1,0,0
99.0,37,146.46,1,1,0,1
99.0,26,541.3,0,1,0,0
6.0,30,284.6,1,1,0,1
10.0,27,316.15,0,1,0,0
3.0,26,149.76,1,1,0,1
86.0,27,124.77,0,1,0,0
17.0,32,202.7,0,0,0,1
83.0,34,179.7,1,1,0,0
66.0,31,198.22,0,0,0,1
45.0,32,201.91,0,0,0,0
44.0,26,102.69,1,0,0,1
92.0,39,229.68,1,1,1,0
89.0,22,502.1,0,0,1,1
39.0,29,120.8,0,1,0,0
14.0,28,410.66,1,0,0,1
77.0,34,338.19,0,0,0,0
98.0,27,214.81,0,1,1,1
11.0,36,329.15,1,1,0,0
9.0,22,234.13,0,0,0,1
8.0,27,317.31,1,0,0,0
9.0,28,155.88,1,1,0,1
48.0,35,205.39,0,1,0,0
9.0,34,295.15,0,1,0,1
91.0,24,281.91,1,1,0,0
52.0,32,155.47,1,1,0,1
48.0,28,127.89,1,0,0,0
7.0,22,163.75,1,0,0,1
36.0,27,117.27,1,0,0,0
7.0,18,547.64,0,0,0,1
13.0,27,269.93,0,0,0,0
15.0,29,118.32,1,1,0,1
14.0,32,292.34,0,1,0,0
90.0,23,200.01,0,0,0,1
11.0,23,104.34,1,1,0,0
10.0,35,196.15,1,0,0,1
45.0,30,196.55,1,0,0,0
11.0,30,561.84,0,1,0,1
17.0,26,107.65,1,0,0,0
99.0,37,150.86,1,1,0,1
49.0,32,182.18,0,0,0,0
101.0,21,201.15,0,0,0,1
55.0,36,210.89,0,1,0,0
95.0,21,284.8,1,0,0,1
86.0,27,502.55,1,0,0,0
41.0,25,218.11,0,0,0,1
57.0,33,534.81,1,0,0,0
7.0,31,618.44,1,0,0,1
9.0,37,476.06,0,0,0,0
9.0,32,130.96,1,0,0,1
101.0,34,442.82,0,0,0,0
109.0,26,307.79,1,0,0,1
50.0,21,223.81,0,0,0,0
10.0,36,202.49,1,0,0,1
52.0,33,294.22,0,1,0,0
80.0,29,700.41,1,1,0,1
7.0,24,498.64,1,0,0,0
7.0,31,359.62,0,1,0,1
12.0,24,293.31,0,0,0,0
11.0,29,108.36,1,1,0,1
101.0,28,172.32,1,1,0,0
88.0,23,447.01,0,1,0,1
95.0,27,286.66,1,0,1,0
88.0,28,116.1,1,1,1,1
85.0,24,180.38,1,1,0,0
5.0,28,242.69,0,1,0,1
15.0,26,523.11,0,1,0,0
101.0,28,343.33,0,1,0,1
88.0,35,278.13,1,0,0,0
8.0,33,425.65,1,1,0,1
9.0,28,181.08,1,0,0,0
101.0,31,136.82,0,0,0,1
11.0,22,166.45,0,1,0,0
62.0,21,183.84,0,1,0,1
12.0,25,286.72,0,1,0,0
16.0,30,380.32,0,0,0,1
4.0,33,260.63,0,0,0,0
55.0,26,107.95,1,1,0,1
9.0,36,392.86,0,0,0,0
52.0,33,160.54,0,0,0,1
13.0,34,121.2,1,1,0,0
39.0,27,112.87,1,0,0,1
15.0,34,291.74,1,1,0,0
41.0,38,320.95,0,0,1,1
17.0,36,264.94,1,1,0,0
97.0,31,602.12,1,1,0,1
85.0,34,374.19,0,1,0,0
44.0,30,574.15,0,0,0,1
52.0,38,182.39,1,1,0,0
81.0,28,296.92,0,0,0,1
9.0,36,266.77,1,0,0,0
92.0,34,262.04,1,1,0,1
62.0,25,420.74,1,0,0,0
84.0,28,163.3,1,1,1,1
11.0,34,201.9,0,1,0,0
